Area,Piste,Ref,Difficulty,Routes,Length,Avg Angle,Max Angle
,"Roccolo Ventura",,intermediate,1,1252.9082300253053,15.308682464319297,23.646573416531833
,"",1a,intermediate,1,169.41863648107346,0.8699567879303256,1.1864615591135668
La Thuile,"Collet",,intermediate,1,1301.140842653273,12.045498925806493,27.67302533766241
,"Sattel-Süd-Serfaus",,easy,2,120.65183877892379,12.666770661749455,13.754697794568097
Dorfgastein - Großarltal,"Heumoospiste",,intermediate,1,223.91250478100534,18.508151993088397,21.82179674106501
Valtournenche,"Reine Bianche",,intermediate,1,1662.3119547999759,11.40828244986415,22.467220216542223
Montagnes de Lans,"Belvédère",,easy,1,1517.6554939416249,10.456495607882575,25.985929198501477
Kitzbühel,"Schroll-Skirast",,easy,1,2736.9956276014937,9.973636600004768,20.548085747907592
Mürren/Schilthorn,"Maulerhubel",,easy,1,679.6744998260266,9.221603705028977,17.41115921358898
Queyras - Molines/Saint-Véran,"Le Tétras",,advanced,1,597.0808218380145,23.840370812160366,35.484843451399776
Espace Killy,"Mont Blanc, Borsat",,novice,1,172.54612345399164,2.071178742671737,6.310940981362307
Laax,"Laax 60",,intermediate,2,4974.6460398299405,12.641397065894118,24.39671566950394
,"La Crête",,easy,1,1929.0170908476757,6.242019977787869,16.48811718297801
Les Orres,"Grand'Cabane",,intermediate,1,3219.2315035617867,12.73951482160741,32.74398659655166
Salamander Skigebiet Puchberg,"Piste 3",,intermediate,1,598.2972193145982,13.907559463746603,19.63142530124953
,"Les Chaumes",,novice,1,628.5443051126049,6.871066281646014,12.928174316933129
,"7a",,easy,1,747.4134009036666,6.165969876957648,18.877845018967307
Weinebene,"Parkplatz",,easy,1,692.2457455478856,6.296585513679366,21.648807976144905
Les 7 Laux,"Souchette",,easy,1,576.0985487199093,10.923163525249866,17.232899287793355
Espace Killy,"Prémou",,easy,1,412.5516452036423,16.50027139746125,21.420053438587754
SkiWelt,"Brandstadl Talabfahrt Abfahrt S",,intermediate,1,631.1823955729283,20.55775431552382,26.779900934941548
,"Pista Raccordo Montemarca",,intermediate,0
La Plagne,"Mercédès",,advanced,1,769.373780767389,17.12913338592223,34.639653686936015
Hochrindl,"Stoichartabfahrt 1",,intermediate,1,1142.4726961500066,12.789608857747979,20.937557867182335
Kitzbühel,"Fleck",,easy,2,421.85472967321414,6.866988985290464,14.989132588752076
Les 7 Laux,"Chanterelle",,novice,2,5321.764464213381,6.66937114705995,19.485687366073044
,"Tremplin",,intermediate,1,683.8682688762003,14.878376619144344,21.064846333573016
Les Trois Vallées,"Masse",83,advanced,1,817.3035172474956,17.529490681403576,30.902540747240444
Val Cenis Vanoise,"Fema",,advanced,1,499.3935672476975,19.884045575791387,25.337480974221613
Alpe d'Huez Grand Domaine,"cascade",,easy,1,720.0525027685057,10.760301887892178,15.780454762847535
,"Aconit",,advanced,1,595.3872174716792,13.007478652795466,18.22923177289098
Espace Diamant (Les Saisies),"Les Rhodos",,easy,1,2084.7603969748925,9.518769973857474,18.45906384273735
Maria Alm - Hochkönig,"Zachhof Babylift",,easy,1,268.70650862438066,9.379473324240658,13.5645215047372
,"3",,easy,0
,"La Combette",,easy,1,586.1488715851494,16.205588291409327,25.476118061172027
Espace Killy,"Crêtes",,intermediate,1,337.0092500644265,15.580102216978995,21.401499579406934
Megève,"Joux",,intermediate,4,1390.5800985641742,2.921132777231302,8.897486894876744
,"Plaut - Bus de la Nef",,easy,1,520.0442577921989,9.081904195871125,15.391459521329296
Les Trois Vallées,"Combe du Vallon",,intermediate,1,3052.0972205285098,17.335881359959206,27.981107788683932
,"La Frontaliere",,advanced,1,1114.726512808629,19.668052335988797,27.934508215953436
,"Bas de Tsarmettaz",,intermediate,1,732.121516161451,12.50498188657998,25.201719424838732
Les Trois Vallées,"Pylones",71,advanced,2,494.679266991573,20.712335177780464,25.337017151999923
Reiteralm,"Reiteralm Talabfahrt (Mitte)",,intermediate,2,1062.0378501382997,15.860516091573759,29.42664748027808
,"Kelle",,intermediate,1,143.20282775457719,6.973752324050964,10.277843889407007
,"",17,intermediate,1,598.5791128467998,8.239624033510733,19.936476398807116
Maria Alm - Hochkönig,"Familienabfahrt Aberg",,easy,6,4770.883137896475,9.85332786174707,21.7868113482789
Galibier-Thabor,"Eglantiers",,intermediate,1,2124.75642301097,13.104150948589263,26.13681912160668
,"Bouyans",,easy,1,2481.318323472344,8.442626775772952,28.05377775509669
,"Panoramica",,easy,1,817.9045564455246,5.322945327661268,13.756464778425316
Maria Alm - Hochkönig,"Skiweg Zachhof Babylift",,easy,1,526.3819347511111,6.525359571937845,10.137569438858046
,"Orchis",,advanced,1,751.1506597392074,13.339584896404679,21.50484730036004
Warth-Schröcken,"Jägeralp",W31,easy,1,1265.506405298635,3.981568911627963,11.7186167499552
,"Cretaz",,easy,1,655.996899227922,10.092198805671728,17.054954672912828
Turracher Höhe,"Seitensprung - Alibi",,easy,1,520.853393139391,5.953016637862835,9.078497229948596
La Clusaz,"Grand Choucas",,intermediate,2,666.3132666432473,20.295789553611165,27.71930958698903
Le Grand Massif,"Saphir",,easy,1,307.17535595594666,9.295650206163428,15.56054843147128
Sölden,"32",,easy,1,146.61186726942236,3.1722090307912874,3.5953338094294747
Riserva Bianca,"Seggiovia Sole",,intermediate,1,3205.887013811213,7.8917427809947105,21.211395584459883
La Rosière,"Blaireau",,intermediate,1,1432.9385488266594,14.6110937029391,30.04602546797792
,"Roncato Festis - Rumerlo",,easy,1,527.2990264378923,11.666843733175659,18.048011659325493
Hauser Kaibling,"Höfi-Abfahrt",,easy,1,3102.309422408005,12.2364608855822,25.283454698476266
,"Baby téléski du Rosset",,novice,1,317.0276641337517,10.703939425426357,18.171623540966912
La Plagne,"Ravines",,easy,1,381.3559987233477,1.8151161321083369,5.730042726031946
Warth-Schröcken,"Älpele (Dorfabfahrt Schröcken)",9,easy,3,184.86402632446521,2.6405525731657873,3.0400135481180306
Skigebiet Hinterstoder,"Talabfahrt",,easy,1,58.8351327025323,4.903702031043552,0.0
Thollon-les-Mémises,"Les Bleuets",,easy,1,191.8743207253842,19.794522353402794,26.02612959697955
Domo Bianca,"Baby",,easy,2,607.111235467254,7.902460582812232,14.60488044709303
Le Grand Massif,"Molliachets",,novice,2,1193.2591962676054,4.329501985642407,11.268510334554048
,"Gundhang",,intermediate,1,659.213268486477,14.953323986395214,24.903273957131105
Valberg,"Lagopèdes",,intermediate,1,585.3856951687325,18.46728848628184,30.804711393995355
Les Trois Vallées,"Couloir Emile Allais",,freeride,1,321.10576672934036,29.51082574719395,36.579129194358025
Skigebiet Seeberg / Seewiesen,"Schi-Piste",,advanced,1,398.1883715177673,20.36610970740269,29.817338468998237
Saalbach - Hinterglemm,"Schönleiten Talstation",,intermediate,1,2025.9465436230298,14.837167918571472,22.659594923803148
Montagnes de Lans,"Gentianes",,intermediate,3,1150.9705160938079,9.994552336750903,28.626382341867018
,"Panorama-Abfahrt",,intermediate,1,1817.3998055504824,8.979289119513307,17.713347040754467
,"",3a,easy,1,449.28843369670153,12.144430602675229,18.664923972929735
Skiregion Dachstein West,"Familienabfahrt Hornspitz",,intermediate,1,627.0124788812676,9.329410768073666,18.857359804415566
,"Bodmi",,novice,1,255.13965914320113,8.747107153244707,10.4384840862597
Espace Killy,"Variante Col",,easy,1,482.235866381407,6.414584859287849,11.962617751803025
Stoos,"Sonnenpiste",,intermediate,1,3181.002070184077,10.699344249072468,21.987602916386315
,"Garfescha",,easy,1,240.083336277919,7.7114423998252635,10.511922581111554
,"Magnolini",,easy,1,500.41106119844466,4.451970099279698,15.821647499657997
,"Taiarezze",,intermediate,1,783.8277190354534,12.11004682774243,22.4225824689184
,"Racourts",,easy,1,629.7294856146837,14.235025294262844,21.94259870442748
,"Bleuets",,easy,1,280.8363625145219,18.49390155717689,21.426715796393662
,"36",,advanced,1,1727.781023475969,15.445774801649563,32.441095388097025
Isola 2000,"Grizli",,easy,1,1035.712975789654,8.358347217090664,15.870862901916498
,"Fuchs",,easy,1,874.7612710897987,10.164068361336662,23.046877829116376
Les Portes du Mont-Blanc,"Plaine Joux",,easy,1,1303.8424201444964,7.657073444799183,18.511460460216068
,"Gamserrugg-Iltios;Chäserrugg Ostabfahrt",,intermediate,1,1998.2202284067296,12.120862467463665,26.22828788186415
Skigebiet Bad Kleinkirchheim / St. Oswald,"Strohsackabfahrt",,intermediate,2,2174.0212766913933,13.939690754030801,41.62360312143984
Le Grand Domaine,"Les Lanches",,easy,1,1562.415586786736,12.855014731201841,21.79976391211602
Präbichl,"Mittel-Abfahrt",,easy,1,1315.9504048789033,11.915333296115003,19.445628743095853
Stubaier Gletscher,"7 Daunferner",,easy,2,1420.9591326396978,11.054056215999864,22.478893285052088
La Plagne,"Bovet",,easy,1,327.6795958734233,9.361424484362383,15.890338867989028
,"8",,intermediate,1,1390.2764518706326,12.118641134289911,24.017556045920703
Obertauern,"Grünwaldkopf Osthang",,intermediate,1,510.62853834702287,15.363182881826113,21.0241998921469
See,"",7a,intermediate,1,1279.8269086949913,13.351760975259081,29.295147566957635
Maria Alm - Hochkönig,"Steile Viererabfahrt",,advanced,2,1005.722416040125,19.706899211194102,30.390969357939348
,"Le Jas",,easy,1,939.7087535241362,9.136645537248425,20.11111497954664
Téléskis SA Les Prés-d'Orvin,"Téléskis SA Les Prés-d'Orvin",,easy,0
Kitzbühel,"Hornköpfl",,intermediate,1,339.4616145771711,13.151888932551698,24.026152472392997
,"Les Pépés",,easy,1,1554.4932779353778,8.248148798089415,19.664729521558264
,"10 Potor",,easy,1,1454.9629941422527,13.914793973021716,28.71132634325247
Sölden,"33",,easy,9,3009.9612333598266,10.976476048117743,27.31141700133851
Les Rousses,"Beauregard",,novice,2,1395.0082966209143,8.108399937594285,18.693213256660204
Skiregion Dachstein West,"Skiweg Breining",,intermediate,1,462.3150203233334,5.1811664426553445,9.73948553251253
Autrans - Grand domaine la Sure,"Route de la Molière",,novice,4,1874.7542916209757,4.676147929246845,19.489664234203364
,"Combe du Loup",,advanced,1,1038.8369178078294,21.699524180260013,31.848616419575375
Les Gets - Morzine,"Piste N",,easy,1,933.1434982002114,4.760479756564866,13.735351994920796
,"Davost",8,easy,5,338.990378699887,11.935410446483838,17.747297550221845
,"Variante Corno d'Aola",,advanced,1,932.7770828426166,12.473604813323014,29.697028813407535
,"Erta",40,advanced,1,757.9981818003532,19.775988072479908,26.530334461762244
Serre-Chevalier,"Renard",,novice,1,196.07601646049048,11.445554164101482,15.240803566958906
Area sciistica Andalo Fai della Paganella,"Skiweg conca d'argento",,easy,1,918.1798002824157,9.656340469157906,15.950848268528976
Espace Killy,"Golf",,expert,1,1336.9214864108535,17.6478311554787,30.65759772378406
Ski Area Verena 2000,"Canalon",,advanced,1,288.8992945481119,0.3561829699665646,12.137892109501959
,"5",,intermediate,1,3364.600034008476,15.25686326048691,31.109171221475613
Warth-Schröcken,"Skiweg",,easy,2,549.2031921624603,4.77838228674104,9.261171723778384
Skigebiet Lienz - Zettersfeld,"Osthang",,intermediate,1,148.6680065245993,15.141866843325975,18.40447038735306
Warth-Schröcken,"Wartherhorn",20,advanced,1,356.70270925923984,18.120186557365415,28.446366629538918
Bernex,"La Variante",,advanced,1,366.3720538352797,27.60436821632202,37.42320678355393
Skigebiet Dreiländereck - Arnoldstein,"Talabfahrt",,intermediate,1,2738.468918255038,14.129882647337391,23.681182359289203
St. Anton am Arlberg,"Riffel",,easy,2,1767.867835328663,14.014542410250227,25.346761359595508
,"23 - Wannen",23,advanced,1,581.2251383165756,11.513499223253842,24.769294139591448
,"Vallons",,intermediate,1,2022.7286911623487,13.114573342401593,28.33044939583081
Valberg,"Liaison Eguilles-Dreccia",,novice,1,692.9117108897533,4.760312924001998,13.948226973518507
,"Pauvre Conche",,intermediate,2,964.4782237990174,15.442696936247255,26.46814802859106
Le Grand Massif,"Rhodos",,intermediate,1,257.51562021324,17.430306778151206,22.44714984585072
Le Grand Massif,"Aigue Marine",,easy,1,820.8222228642943,4.391318512548242,12.29907266684512
Rouge Gazon,"La Creuse",,easy,1,383.05525736436584,13.384291236483698,17.32534096050511
,"Piste de l'Aigle",,advanced,1,3210.2891635392566,11.967573768091645,33.36840315407768
,"10 Pampeago",,easy,2,678.1946939232781,7.699015398608118,11.321643043221002
,"Krauser Schöckl",,easy,1,830.1817579150819,10.913457211725554,17.198891004930566
,"Hödhütte",,easy,1,291.80147831995725,11.689371125401884,16.28194081709862
,"Valscesa Ovest",,intermediate,1,582.9505681514723,20.744647623705966,29.736987603317946
Alpe d'Huez Grand Domaine,"Olympique",,intermediate,5,1281.3668838523506,14.760903694897873,25.077168105114236
,"Gaudissart",,easy,3,4108.297600606566,5.6215944991196904,21.864983936706757
Chamonix Mont-Blanc,"Tremplin",,,0
,"Cianross",37,intermediate,1,325.5026601938344,12.352445478038739,16.075664275954143
Alpe d'Huez Grand Domaine,"Edelweiss",,easy,2,1843.5177789280249,11.5915009200904,23.892498769147746
Le Grand Massif,"parements",,intermediate,1,940.0320226493732,13.028469949882163,21.498337252615258
Area sciistica Andalo Fai della Paganella,"Gaggia",,intermediate,1,504.14998741756244,8.722198430165912,18.33165490476261
Le Grand Massif,"Marvel",,novice,1,4006.416637671859,7.979357270277311,17.20432488765298
,"Masques",,advanced,1,639.9680999926568,17.279897065487287,40.58934736998733
,"L'Abeil",,easy,1,245.1207674342602,6.388346367481809,7.546649551437671
Le Grand Puy,"La Ribambelle",,novice,1,264.99215042381303,13.321828852107487,19.63286007411377
,"Standard",,intermediate,1,892.7417025882169,10.395731628271712,18.457004455129574
Isola 2000,"Coq",,easy,1,363.28581261295506,14.382709425654195,20.305201916097424
SkiWelt,"Zustieg Filzbodenbahn",,easy,1,4.679965446251233,2.7793194696662167,0.0
Vars,"Les Crêtes",,intermediate,1,1207.9204238602654,10.402203468755275,22.115477733632478
,"Envers",,intermediate,1,546.4731253823822,12.155639876636174,17.548572978132306
Warth-Schröcken,"Karhorn",18,intermediate,1,548.856689076168,11.410662834622897,23.5420016371635
,"Belvedere",8,easy,2,1093.463564526579,13.712792185424055,20.751687824660703
,"Heuberg-Parsenn Piste",,easy,1,295.3622243772981,1.307374312305846,5.837211219179658
Les Orres,"Liaison Myrtilles-Edelweiss",,intermediate,1,190.4510923706311,2.581884210995254,7.902355423109632
Les Rousses,"Liaison Franco-Suisse",,novice,2,149.33373916262252,4.184565501036382,3.6945844515470188
,"11 Cinque Torri",,intermediate,1,1662.4358020454988,12.350239597070566,25.09224301077067
La Clusaz,"Régine Cavagnoud",,intermediate,1,2423.0863375747376,16.030749497238588,29.620646749892643
,"Familienabfahrt",,easy,0
Les Gets - Morzine,"Eglantine",,intermediate,1,1246.417777728759,12.115382051479928,21.60203308352317
Le Semnoz,"Golet",,easy,1,585.915090227939,7.360135880385847,11.480967803090726
,"Schneeflucht",,intermediate,1,1404.4421053339472,21.145517696850735,37.3128251871594
Queyras - Arvieux,"Les Pylônes",,intermediate,1,1285.7664849986952,13.823096620594706,20.37725167955539
Dorfgastein - Großarltal,"Familienabfahrt Kristall",,easy,3,2136.2667962196874,5.840188823155339,15.337258794348323
,"Gratalp",,easy,1,545.7287875375105,12.01112796381138,16.94782348149502
,"Eisfall",,intermediate,1,341.7946852719132,21.901894929346547,23.14815302093059
Warth-Schröcken,"Wartherhorn",W20,easy,2,883.8700606382549,12.971605519291488,19.69300967108514
,"Rastkogel Horberggrube",60,intermediate,1,860.4605926421625,12.527789914633036,22.568754283734698
Zoncolan,"Tamai 3",,intermediate,1,869.3001882551278,14.037199658125026,26.840463963644847
,"La Blâche",,novice,1,241.79887035948667,11.761484408503295,15.8878569679718
La Rosière,"Traversette",,intermediate,1,1429.846969096455,14.849986861089606,29.20804572676766
Serre-Chevalier,"Luc Alphand",,easy,1,790.1623514244893,14.706365257088683,22.80893791035261
,"skiweg Albarè",,easy,1,537.3321404899532,6.175204849055741,9.669430468119383
La Plagne,"Bozelet",,easy,2,3524.287669640123,10.404875319716664,25.86384157265635
Skigebiet Hinterstoder,"Wertungsabfahrt",,advanced,1,987.5812794221783,19.216670603390728,32.04815273016344
,"Leiterli-Stoss",,easy,1,780.1984323492009,7.43729353538326,25.056838355419327
Val Cenis Vanoise,"Liaison Michèle Jacot",,expert,1,277.919767673183,15.324680622056158,19.06178176261527
,"Gentianes",,easy,2,1614.7604803438142,9.100196413789863,28.50966910545782
,"Vulcano",,advanced,1,2021.4182759765154,15.450967814532907,29.955829845627175
,"Skiweg Natrun",,easy,1,468.2747681473703,5.952525110566883,13.415511675710098
Laax,"Laax 41",,advanced,1,889.880581481241,14.245940402833865,25.46399420888171
Le Grand Domaine,"L’Oratoire au Morel",,easy,1,367.32978754121564,5.505843040250684,9.971205829534865
Crévoux,"Les Broues",,easy,1,350.4803408683949,12.18626415759245,17.247666710943754
Dorfgastein - Großarltal,"Harbach",,intermediate,1,105.33954625149858,2.5616207860946147,2.5069918976347636
,"Kuonisbergliweg",,easy,1,225.68318229772072,5.401421841471003,7.736688439755318
Area sciistica Doganaccia,"Tre",,easy,1,673.7903370402593,0.0,0.0
,"Piste Nassereinlift",,easy,1,303.31899512180115,7.430221475634237,8.626695447383238
Isola 2000,"Diva",,easy,1,767.4211426100884,5.692955593383665,14.800147398502936
,""A" Coll. Baradello",,easy,1,1299.1028406546986,7.89548205590637,21.778866760107405
Isola 2000,"Chevrette",,easy,2,2109.6541543118433,7.430316482852365,17.905469718474304
